step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2232,894272,8928,0.026500601799811247,0.75,0.75,,,,,
2233,894468,8932,0.05687366342813912,0.25,0.25,0.02373303903516023,0.5,0.5,,
2234,894920,8936,0.014504650423815013,1.0,1.0,,,,,
2235,895340,8940,0.026861581547448145,0.0,0.0,,,,,
2236,895792,8944,0.020745045394943245,0.75,0.75,,,,,
2237,896148,8948,0.02574109910255681,0.75,0.75,,,,,
2238,896536,8952,0.026948611829214663,0.75,0.75,,,,,
2239,896892,8956,0.01890034735558047,1.0,1.0,,,,,
2240,897312,8960,0.0178149894638409,1.0,1.0,,,,,
2241,897764,8964,0.020372346543394676,0.75,0.75,0.02559914073506329,0.5,0.5,,
2242,898280,8968,0.01599745762350719,0.75,0.75,,,,,
2243,898508,8972,0.02125827316473841,0.75,0.75,,,,,
2244,898896,8976,0.03397959906701297,0.75,0.75,,,,,
2245,899348,8980,0.023369695625875497,0.75,0.75,,,,,
2246,899768,8984,0.018716427094103052,0.75,0.75,,,,,
2247,900060,8988,0.01958555915082766,0.75,0.75,,,,,
2248,900480,8992,0.020430409360515562,0.75,0.75,,,,,
2249,900804,8996,0.021472199913426665,0.75,0.75,0.03040028323889805,0.0,0.0,,
2250,901224,9000,0.021499352975712413,0.75,0.75,,,,,
2251,901580,9004,0.02354401505271038,0.75,0.75,,,,,
2252,901968,9008,0.014720224515268636,1.0,1.0,,,,,
2253,902228,9012,0.028522693846341644,1.0,1.0,,,,,
2254,902648,9016,0.017855331073439187,1.0,1.0,,,,,
2255,903068,9020,0.023759737455681204,0.75,0.75,,,,,
2256,903488,9024,0.01872859084272258,0.75,0.75,,,,,
2257,903876,9028,0.020699994130133726,0.5,0.5,0.025786624494126265,0.25,0.25,,
2258,904296,9032,0.02239707352805707,1.0,1.0,,,,,
2259,904652,9036,0.02156237283070296,0.75,0.75,,,,,
2260,905104,9040,0.022152702072129875,1.0,1.0,,,,,
2261,905588,9044,0.016741653500387695,1.0,1.0,,,,,
2262,905784,9048,0.05568125125676868,0.5,0.5,,,,,
2263,906172,9052,0.025526607059371972,0.5,0.5,,,,,
2264,906560,9056,0.015800209301315888,1.0,1.0,,,,,
2265,906948,9060,0.018497372262888123,1.0,1.0,0.028569895764025972,0.75,0.75,,
2266,907368,9064,0.022195288300049774,0.5,0.5,,,,,
2267,907756,9068,0.027831337340667405,0.5,0.5,,,,,
2268,908240,9072,0.022184832655190133,1.0,1.0,,,,,
2269,908660,9076,0.01971307362323704,0.75,0.75,,,,,
2270,909016,9080,0.022515922228073307,0.75,0.75,,,,,
2271,909436,9084,0.02142688117178241,0.75,0.75,,,,,
2272,909824,9088,0.02678848085012857,0.75,0.75,,,,,
2273,910148,9092,0.030151793255947718,0.5,0.5,0.018811320788542262,0.75,0.75,,
2274,910408,9096,0.023730693395854135,0.75,0.75,,,,,
2275,910764,9100,0.019886294062882386,0.75,0.75,,,,,
2276,911024,9104,0.0271312813491326,0.5,0.5,,,,,
2277,911444,9108,0.02294275854928414,0.75,0.75,,,,,
2278,911736,9112,0.022762418416930292,0.75,0.75,,,,,
2279,912188,9116,0.015915735696411127,0.5,0.5,,,,,
2280,912640,9120,0.018433551248484437,1.0,1.0,,,,,
2281,913124,9124,0.019404408785736516,0.5,0.5,0.05511674750676357,0.25,0.25,,
2282,913576,9128,0.01613406679008584,1.0,1.0,,,,,
2283,913964,9132,0.018743540827123987,1.0,1.0,,,,,
2284,914352,9136,0.025179271941443204,0.5,0.5,,,,,
2285,914804,9140,0.021685942024739037,1.0,1.0,,,,,
2286,915256,9144,0.023485561991813498,0.5,0.5,,,,,
2287,915644,9148,0.025035777256127347,0.5,0.5,,,,,
2288,916064,9152,0.025328856169617536,0.75,0.75,,,,,
2289,916452,9156,0.023259078448501582,0.75,0.75,0.03122480602351649,0.25,0.25,,
2290,916776,9160,0.02513891455370617,0.5,0.5,,,,,
2291,917196,9164,0.017836141576873358,0.75,0.75,,,,,
2292,917552,9168,0.03067697733608943,0.5,0.5,,,,,
2293,917972,9172,0.025042376386533432,0.25,0.25,,,,,
2294,918424,9176,0.019591960489346333,1.0,1.0,,,,,
2295,918716,9180,0.027176678707174124,0.5,0.5,,,,,
2296,919040,9184,0.01966807590244109,0.75,0.75,,,,,
2297,919364,9188,0.022921029971046596,0.75,0.75,0.02113551236509676,0.75,0.75,,
2298,919752,9192,0.02339520774063637,1.0,1.0,,,,,
2299,920108,9196,0.019546325069600242,0.75,0.75,,,,,
2300,920528,9200,0.015994087969023088,1.0,1.0,,,,,
2301,920916,9204,0.023182431920860506,0.5,0.5,,,,,
2302,921336,9208,0.017825727457817582,0.75,0.75,,,,,
2303,921692,9212,0.03210991518684362,0.25,0.25,,,,,
2304,922144,9216,0.022693395248751864,0.75,0.75,,,,,
2305,922596,9220,0.025345622332372243,0.5,0.5,0.023057023472560258,0.5,0.5,,
2306,923048,9224,0.020237569076849402,0.5,0.5,,,,,
2307,923404,9228,0.020259860804393202,0.75,0.75,,,,,
2308,923600,9232,0.04181094905952013,0.25,0.25,,,,,
2309,923988,9236,0.02098416704417988,1.0,1.0,,,,,
2310,924408,9240,0.018834826492093136,0.75,0.75,,,,,
2311,924828,9244,0.027412950617476374,0.5,0.5,,,,,
2312,925344,9248,0.012372837203129023,1.0,1.0,,,,,
2313,925764,9252,0.01719648757273656,1.0,1.0,0.03556951800427216,0.25,0.25,,
2314,926152,9256,0.022258077215721872,0.75,0.75,,,,,
2315,926508,9260,0.021742994584776992,0.75,0.75,,,,,
2316,926896,9264,0.017198871738912682,1.0,1.0,,,,,
2317,927316,9268,0.022527923228327345,0.75,0.75,,,,,
2318,927768,9272,0.020158648253069508,1.0,1.0,,,,,
2319,928348,9276,0.021796466471757252,0.75,0.75,,,,,
2320,928672,9280,0.021799025072535456,1.0,1.0,,,,,
2321,929028,9284,0.024022125760865754,0.5,0.5,0.035235538636022315,0.5,0.5,,
2322,929448,9288,0.011198113251974985,1.0,1.0,,,,,
2323,929868,9292,0.021847984139599104,0.75,0.75,,,,,
2324,930288,9296,0.013791615703110573,1.0,1.0,,,,,
2325,930740,9300,0.020875863928068172,0.75,0.75,,,,,
2326,931192,9304,0.018836365724688914,0.75,0.75,,,,,
2327,931676,9308,0.01959765001725475,0.75,0.75,,,,,
2328,932096,9312,0.025673602339639872,0.5,0.5,,,,,
2329,932516,9316,0.02497398227797187,0.75,0.75,0.036746984380464684,0.25,0.25,,
2330,932840,9320,0.01899235069827131,0.75,0.75,,,,,
2331,933292,9324,0.02312218200869509,0.75,0.75,,,,,
2332,933680,9328,0.01943745048862944,1.0,1.0,,,,,
2333,934164,9332,0.017179624829632888,0.75,0.75,,,,,
2334,934616,9336,0.019098139759723732,1.0,1.0,,,,,
2335,935068,9340,0.033381139476561746,0.25,0.25,,,,,
2336,935520,9344,0.015928772534063225,1.0,1.0,,,,,
2337,935812,9348,0.019849127761329823,1.0,1.0,0.03614930786066205,0.25,0.25,,
2338,936232,9352,0.022432698191514448,0.75,0.75,,,,,
2339,936684,9356,0.01975062944699338,1.0,1.0,,,,,
2340,937104,9360,0.02366167996527685,0.5,0.5,,,,,
2341,937396,9364,0.028827596927150867,0.5,0.5,,,,,
2342,937816,9368,0.01571619497271935,0.75,0.75,,,,,
2343,938268,9372,0.020372792277363178,1.0,1.0,,,,,
2344,938688,9376,0.015024443435707531,0.75,0.75,,,,,
2345,939076,9380,0.018637033838380432,0.75,0.75,0.04229243025612545,0.5,0.5,,
2346,939624,9384,0.01640518331392726,1.0,1.0,,,,,
2347,940012,9388,0.018124690086147883,0.5,0.5,,,,,
2348,940432,9392,0.01918859320426506,0.75,0.75,,,,,
2349,940948,9396,0.03279619178228782,0.25,0.25,,,,,
2350,941368,9400,0.023470991963933877,1.0,1.0,,,,,
2351,941724,9404,0.027795163755827933,0.25,0.25,,,,,
2352,942112,9408,0.0208276767960276,0.75,0.75,,,,,
2353,942372,9412,0.043461898819760224,0.25,0.25,0.034554251423192496,0.25,0.25,,
2354,942728,9416,0.01859517519931099,1.0,1.0,,,,,
2355,943148,9420,0.021111370808168693,0.75,0.75,,,,,
2356,943504,9424,0.023969572879147225,1.0,1.0,,,,,
2357,943764,9428,0.04215850458927983,0.5,0.5,,,,,
2358,944120,9432,0.02314417895712244,0.75,0.75,,,,,
2359,944540,9436,0.020542906955508464,1.0,1.0,,,,,
2360,944896,9440,0.026015074629729407,0.75,0.75,,,,,
2361,945348,9444,0.020463595943781974,0.75,0.75,0.05295367350083192,0.25,0.25,,
2362,945800,9448,0.027100458428171725,0.5,0.5,,,,,
2363,946092,9452,0.021050027844098717,0.75,0.75,,,,,
2364,946512,9456,0.022136770879765108,0.5,0.5,,,,,
2365,946708,9460,0.03511857256154204,0.25,0.25,,,,,
2366,947096,9464,0.02150927386494067,0.75,0.75,,,,,
2367,947452,9468,0.02045678582217523,1.0,1.0,,,,,
2368,947904,9472,0.028434714280892837,0.75,0.75,,,,,
2369,948260,9476,0.018869128330473054,1.0,1.0,0.029658231556924878,0.5,0.5,,
2370,948744,9480,0.018755666186288728,1.0,1.0,,,,,
2371,949004,9484,0.03281513285468421,0.5,0.5,,,,,
2372,949456,9488,0.023425832288440984,0.5,0.5,,,,,
2373,949908,9492,0.025381233987483987,0.75,0.75,,,,,
2374,950328,9496,0.01821284698829612,0.75,0.75,,,,,
2375,950748,9500,0.023371917034971677,0.75,0.75,,,,,
2376,951104,9504,0.029850660080442706,0.5,0.5,,,,,
2377,951556,9508,0.020309895501640286,0.75,0.75,0.03255952344963475,0.5,0.5,,
2378,952008,9512,0.019974216507983294,0.5,0.5,,,,,
2379,952460,9516,0.019824641392140085,1.0,1.0,,,,,
2380,952848,9520,0.017035552913902758,0.75,0.75,,,,,
2381,953172,9524,0.022908140329974458,0.75,0.75,,,,,
2382,953624,9528,0.021293195223954016,0.75,0.75,,,,,
2383,953916,9532,0.025802385815746363,0.75,0.75,,,,,
2384,954208,9536,0.02767239238885029,0.75,0.75,,,,,
2385,954436,9540,0.02681831326427239,0.75,0.75,0.028447999302873263,0.5,0.5,,
2386,954824,9544,0.021348718928625107,0.75,0.75,,,,,
2387,955244,9548,0.023475570487575554,0.75,0.75,,,,,
2388,955632,9552,0.015390967607601646,0.75,0.75,,,,,
2389,956084,9556,0.020970198855888293,0.75,0.75,,,,,
2390,956472,9560,0.02798906901494547,0.25,0.25,,,,,
2391,956892,9564,0.021188143722561573,0.75,0.75,,,,,
2392,957376,9568,0.025623022854429335,0.25,0.25,,,,,
2393,957764,9572,0.013623763641134613,1.0,1.0,0.03672827986506089,0.25,0.25,,
2394,958152,9576,0.017624511566491096,0.75,0.75,,,,,
2395,958604,9580,0.027741301334888144,0.5,0.5,,,,,
2396,958992,9584,0.02182290744111415,0.5,0.5,,,,,
2397,959380,9588,0.02419207825996492,0.75,0.75,,,,,
2398,959768,9592,0.02101855250610347,1.0,1.0,,,,,
2399,960156,9596,0.019967427165400786,0.5,0.5,,,,,
2400,960512,9600,0.016027802653166015,1.0,1.0,,,,,
2401,960868,9604,0.018082385351509772,1.0,1.0,0.020097992040183973,1.0,1.0,,
2402,961160,9608,0.022818282611525863,1.0,1.0,,,,,
2403,961580,9612,0.018936112032197756,0.75,0.75,,,,,
2404,962000,9616,0.021595314507903803,0.75,0.75,,,,,
2405,962516,9620,0.019954443509961096,1.0,1.0,,,,,
2406,962904,9624,0.02282669156044873,0.5,0.5,,,,,
2407,963292,9628,0.03754641936481723,0.5,0.5,,,,,
2408,963776,9632,0.021689751966399187,0.5,0.5,,,,,
2409,964196,9636,0.02449297381832152,0.5,0.5,0.04169924979132865,0.0,0.0,,
2410,964456,9640,0.03530904854195832,0.75,0.75,,,,,
2411,964876,9644,0.01917763684963454,0.75,0.75,,,,,
2412,965168,9648,0.021044408639318307,0.75,0.75,,,,,
2413,965620,9652,0.02363438097591666,0.75,0.75,,,,,
2414,965944,9656,0.023079527466560078,0.75,0.75,,,,,
2415,966332,9660,0.01924291019482587,0.75,0.75,,,,,
2416,966752,9664,0.03211478797582039,0.75,0.75,,,,,
2417,967012,9668,0.026072508402240405,0.5,0.5,0.026589770443936456,1.0,1.0,,
2418,967272,9672,0.024928455563767535,1.0,1.0,,,,,
2419,967692,9676,0.01946825355333776,1.0,1.0,,,,,
2420,968112,9680,0.02363206947869639,0.5,0.5,,,,,
2421,968500,9684,0.01826921965430188,0.75,0.75,,,,,
2422,968952,9688,0.0175861446406272,0.75,0.75,,,,,
2423,969404,9692,0.021098793748135166,0.75,0.75,,,,,
2424,969888,9696,0.01708962670250338,0.75,0.75,,,,,
2425,970532,9700,0.014959018637404342,0.75,0.75,0.03017955968469524,0.5,0.5,,
2426,970952,9704,0.025029972163197318,0.25,0.25,,,,,
2427,971308,9708,0.02301389884810264,0.75,0.75,,,,,
2428,971664,9712,0.016233979413739854,1.0,1.0,,,,,
2429,972116,9716,0.019420193462456378,0.75,0.75,,,,,
2430,972568,9720,0.023464041436572134,0.5,0.5,,,,,
2431,972988,9724,0.014917204771695565,1.0,1.0,,,,,
2432,973376,9728,0.03023306409603485,0.25,0.25,,,,,
2433,973796,9732,0.0233259326776849,0.5,0.5,0.024285713097524208,0.75,0.75,,
2434,974216,9736,0.017500721243561876,0.75,0.75,,,,,
2435,974476,9740,0.02623879169004155,0.5,0.5,,,,,
2436,974704,9744,0.025755607270806703,0.75,0.75,,,,,
2437,975124,9748,0.02543969049706262,0.75,0.75,,,,,
2438,975544,9752,0.021289959913620506,0.75,0.75,,,,,
2439,975932,9756,0.01842261186825662,1.0,1.0,,,,,
2440,976352,9760,0.01892681156871718,0.75,0.75,,,,,
2441,976772,9764,0.017821634133063015,1.0,1.0,0.03486971436585052,0.5,0.5,,
2442,977128,9768,0.024020892497431997,0.75,0.75,,,,,
2443,977548,9772,0.023770535395614894,0.5,0.5,,,,,
2444,977968,9776,0.022196874220305703,0.5,0.5,,,,,
2445,978356,9780,0.02173166910756963,0.25,0.25,,,,,
2446,978808,9784,0.02036484829627069,0.75,0.75,,,,,
2447,979164,9788,0.01835386069768741,1.0,1.0,,,,,
2448,979520,9792,0.02642586865049173,0.75,0.75,,,,,
2449,979972,9796,0.02320627334327658,0.5,0.5,0.03551039250422216,0.5,0.5,,
2450,980392,9800,0.026646810190850946,0.5,0.5,,,,,
2451,980780,9804,0.02963438933524835,0.5,0.5,,,,,
2452,981168,9808,0.01675699087984203,1.0,1.0,,,,,
2453,981556,9812,0.017708201216081226,1.0,1.0,,,,,
2454,982008,9816,0.018787741183528644,0.75,0.75,,,,,
2455,982364,9820,0.022767170378157398,0.75,0.75,,,,,
2456,982816,9824,0.02293085749295289,0.75,0.75,,,,,
2457,983140,9828,0.020526411701241528,1.0,1.0,0.01994427830864268,1.0,1.0,,
2458,983560,9832,0.023475892982567796,0.5,0.5,,,,,
2459,983916,9836,0.02627796160816445,1.0,1.0,,,,,
2460,984368,9840,0.01666089360940796,1.0,1.0,,,,,
2461,984788,9844,0.020360336711183476,0.5,0.5,,,,,
2462,985208,9848,0.01749648994942946,1.0,1.0,,,,,
2463,985628,9852,0.019596858372515444,1.0,1.0,,,,,
2464,985984,9856,0.02545548890209106,0.5,0.5,,,,,
2465,986308,9860,0.026565160615427574,0.75,0.75,0.023618435426048186,0.75,0.75,,
2466,986728,9864,0.021902664070041655,0.75,0.75,,,,,
2467,987052,9868,0.018468621501974723,1.0,1.0,,,,,
2468,987408,9872,0.027134554078254394,0.75,0.75,,,,,
2469,987860,9876,0.016564868801130846,0.5,0.5,,,,,
2470,988312,9880,0.020401711654822272,1.0,1.0,,,,,
2471,988732,9884,0.01744030303522753,0.75,0.75,,,,,
2472,989152,9888,0.03220816305358172,0.5,0.5,,,,,
2473,989636,9892,0.0167251068153492,1.0,1.0,0.03514220971805101,0.25,0.25,,
2474,990088,9896,0.025356516580464155,0.5,0.5,,,,,
2475,990508,9900,0.012638871482448048,1.0,1.0,,,,,
2476,990928,9904,0.015210461319923301,1.0,1.0,,,,,
2477,991380,9908,0.0177320728429421,0.75,0.75,,,,,
2478,991768,9912,0.019967611878958347,0.75,0.75,,,,,
2479,992188,9916,0.021846426505964394,1.0,1.0,,,,,
2480,992640,9920,0.016695956196369714,1.0,1.0,,,,,
2481,992996,9924,0.017137410518577485,0.75,0.75,0.03346829527350861,0.5,0.5,,
2482,993448,9928,0.016763113550454886,1.0,1.0,,,,,
2483,993836,9932,0.016841668206310677,0.75,0.75,,,,,
2484,994256,9936,0.018562472489043243,0.75,0.75,,,,,
2485,994676,9940,0.018637922658225687,0.75,0.75,,,,,
2486,994968,9944,0.022914861188542753,1.0,1.0,,,,,
2487,995228,9948,0.03126541539399706,0.75,0.75,,,,,
2488,995648,9952,0.023345426660387844,0.5,0.5,,,,,
2489,996004,9956,0.031848429313271594,0.75,0.75,0.03355158924246417,0.25,0.25,,
2490,996424,9960,0.01503685742084188,1.0,1.0,,,,,
2491,996876,9964,0.023161779274463473,0.75,0.75,,,,,
2492,997264,9968,0.027101514046228157,0.75,0.75,,,,,
2493,997524,9972,0.018932368923386633,1.0,1.0,,,,,
2494,997784,9976,0.01765665325192133,1.0,1.0,,,,,
2495,998172,9980,0.016004175763458858,1.0,1.0,,,,,
2496,998656,9984,0.013481662481492823,0.75,0.75,,,,,
2497,999044,9988,0.017538757163977604,0.75,0.75,0.04764080872894649,0.0,0.0,,
2498,999464,9992,0.023155740995584147,0.75,0.75,,,,,
2499,999852,9996,0.01476191960124606,1.0,1.0,,,,,
2500,1000272,10000,0.023768562402538197,0.5,0.5,,,,,
2501,1000820,10004,0.02105919964366587,0.75,0.75,,,,,
2502,1001272,10008,0.024629269581258363,0.75,0.75,,,,,
2503,1001596,10012,0.018566040781232716,1.0,1.0,,,,,
2504,1002016,10016,0.016340888808903158,1.0,1.0,,,,,
2505,1002404,10020,0.02021152575506796,0.75,0.75,0.04842539531735662,0.0,0.0,,
2506,1002728,10024,0.015187920424421344,1.0,1.0,,,,,
2507,1003212,10028,0.015737646781603398,1.0,1.0,,,,,
2508,1003632,10032,0.023941863154600597,0.75,0.75,,,,,
2509,1004052,10036,0.02922781403069488,0.25,0.25,,,,,
2510,1004504,10040,0.023573142186149566,0.75,0.75,,,,,
2511,1004924,10044,0.025626604935182904,0.75,0.75,,,,,
2512,1005280,10048,0.01904545257547728,0.5,0.5,,,,,
2513,1005604,10052,0.020078285486845576,0.5,0.5,0.03584301400429689,0.25,0.25,,
2514,1006024,10056,0.026905082142702923,0.25,0.25,,,,,
2515,1006412,10060,0.01627968056236775,1.0,1.0,,,,,
2516,1006832,10064,0.01844721078088677,1.0,1.0,,,,,
2517,1007156,10068,0.028955203484230623,0.5,0.5,,,,,
2518,1007544,10072,0.023307165514682048,0.75,0.75,,,,,
2519,1007964,10076,0.027764323347843685,0.5,0.5,,,,,
2520,1008384,10080,0.030345478563928704,0.5,0.5,,,,,
2521,1008708,10084,0.019708115682609304,1.0,1.0,0.04016778652316302,0.5,0.5,,
2522,1009064,10088,0.03269257197282265,0.5,0.5,,,,,
2523,1009516,10092,0.020129036907145324,0.75,0.75,,,,,
2524,1009968,10096,0.03014209411614787,0.5,0.5,,,,,
2525,1010324,10100,0.025331784236374777,0.25,0.25,,,,,
2526,1010712,10104,0.022116000505671887,0.75,0.75,,,,,
2527,1011036,10108,0.026442514178596582,0.75,0.75,,,,,
2528,1011296,10112,0.03008948088384276,0.75,0.75,,,,,
2529,1011684,10116,0.017674565058331527,0.75,0.75,0.05410445554564158,0.25,0.25,,
2530,1011976,10120,0.022586743278930135,0.75,0.75,,,,,
2531,1012364,10124,0.02805777855802104,0.5,0.5,,,,,
2532,1012784,10128,0.017644975128617395,1.0,1.0,,,,,
2533,1013172,10132,0.016905777570850326,1.0,1.0,,,,,
2534,1013592,10136,0.026615448471839505,0.5,0.5,,,,,
2535,1013980,10140,0.017837935574766314,1.0,1.0,,,,,
2536,1014368,10144,0.01823413233221646,1.0,1.0,,,,,
2537,1014788,10148,0.02260764471423809,0.75,0.75,0.04971568943857794,0.0,0.0,,
2538,1015144,10152,0.028996919600188367,0.5,0.5,,,,,
2539,1015628,10156,0.018388203861318023,0.75,0.75,,,,,
2540,1016112,10160,0.019890992658290047,0.75,0.75,,,,,
2541,1016468,10164,0.017508041670868987,0.75,0.75,,,,,
2542,1016952,10168,0.027656823294564446,0.25,0.25,,,,,
2543,1017308,10172,0.023223122679215277,0.75,0.75,,,,,
2544,1017696,10176,0.02279233721619718,0.75,0.75,,,,,
2545,1018116,10180,0.016755259638998633,0.75,0.75,0.04242069080900153,0.25,0.25,,
2546,1018600,10184,0.02165798703862196,1.0,1.0,,,,,
2547,1019052,10188,0.021916474366700436,1.0,1.0,,,,,
2548,1019440,10192,0.020807731353136488,1.0,1.0,,,,,
2549,1019796,10196,0.025422601006487945,0.75,0.75,,,,,
2550,1020216,10200,0.021222292233501344,1.0,1.0,,,,,
2551,1020668,10204,0.02059887808867584,0.75,0.75,,,,,
2552,1021120,10208,0.021850278005146846,0.75,0.75,,,,,
2553,1021540,10212,0.017071901446203044,1.0,1.0,0.04119576528864908,0.5,0.5,,
2554,1021896,10216,0.03608759341558079,0.0,0.0,,,,,
2555,1022380,10220,0.020969545454300274,0.75,0.75,,,,,
2556,1022704,10224,0.015087390940005777,1.0,1.0,,,,,
2557,1022964,10228,0.03726322527494602,0.25,0.25,,,,,
2558,1023288,10232,0.017361132856352726,1.0,1.0,,,,,
2559,1023708,10236,0.023556253017041024,0.25,0.25,,,,,
2560,1024128,10240,0.02817940624383414,1.0,1.0,,,,,
2561,1024548,10244,0.02298375401970783,0.75,0.75,0.046431668123345704,0.0,0.0,,
2562,1024968,10248,0.022660679598591242,1.0,1.0,,,,,
2563,1025356,10252,0.022828539200885456,1.0,1.0,,,,,
2564,1025744,10256,0.022460893624120026,0.75,0.75,,,,,
2565,1026164,10260,0.01527787874575737,1.0,1.0,,,,,
2566,1026424,10264,0.02613900687379567,0.5,0.5,,,,,
2567,1026844,10268,0.02482320005655799,1.0,1.0,,,,,
2568,1027296,10272,0.02074319683457954,1.0,1.0,,,,,
2569,1027588,10276,0.027507382401915546,0.75,0.75,0.027446622023891407,0.75,0.75,,
2570,1027976,10280,0.020577533309514163,1.0,1.0,,,,,
2571,1028428,10284,0.01769054931799015,1.0,1.0,,,,,
2572,1028880,10288,0.01545977048215089,1.0,1.0,,,,,
2573,1029332,10292,0.014529983555748896,0.75,0.75,,,,,
2574,1029784,10296,0.02068801010010224,0.75,0.75,,,,,
2575,1030172,10300,0.02619780332749372,0.75,0.75,,,,,
2576,1030496,10304,0.032009913672408005,0.25,0.25,,,,,
2577,1030884,10308,0.021805726625107814,1.0,1.0,0.03454378470545379,0.5,0.5,,
2578,1031240,10312,0.022218626990677996,0.5,0.5,,,,,
2579,1031660,10316,0.02230277388532636,0.75,0.75,,,,,
2580,1032048,10320,0.028646632194202087,0.5,0.5,,,,,
2581,1032436,10324,0.023008401842910448,0.75,0.75,,,,,
2582,1032856,10328,0.01920997212498611,0.75,0.75,,,,,
2583,1033212,10332,0.01646940287168537,1.0,1.0,,,,,
2584,1033632,10336,0.022646350732380253,0.75,0.75,,,,,
2585,1034052,10340,0.025263705943386953,0.25,0.25,0.02841580554781054,0.5,0.5,,
2586,1034504,10344,0.017923737715203114,1.0,1.0,,,,,
2587,1034892,10348,0.02554156688513322,0.75,0.75,,,,,
2588,1035312,10352,0.027366453781055566,0.5,0.5,,,,,
2589,1035636,10356,0.01898333402245652,0.75,0.75,,,,,
2590,1036024,10360,0.015626899957535252,1.0,1.0,,,,,
2591,1036412,10364,0.03189010173174423,0.75,0.75,,,,,
2592,1036896,10368,0.021350336323695727,0.5,0.5,,,,,
2593,1037348,10372,0.020415702217217647,0.5,0.5,0.02832760619223283,0.25,0.25,,
2594,1037768,10376,0.02673509890167309,0.75,0.75,,,,,
2595,1038124,10380,0.021436203366741947,1.0,1.0,,,,,
2596,1038416,10384,0.015481191933350038,1.0,1.0,,,,,
2597,1038868,10388,0.024082554484615132,0.75,0.75,,,,,
2598,1039288,10392,0.01708149217841056,0.75,0.75,,,,,
2599,1039708,10396,0.018937745567268408,0.5,0.5,,,,,
2600,1040128,10400,0.02432176511427277,0.5,0.5,,,,,
2601,1040484,10404,0.015555841657038305,1.0,1.0,0.033685989359654604,0.5,0.5,,
2602,1040840,10408,0.020949547649849378,0.75,0.75,,,,,
2603,1041068,10412,0.01956138972649943,1.0,1.0,,,,,
2604,1041520,10416,0.01910814416526547,0.75,0.75,,,,,
2605,1041876,10420,0.02291061940399074,0.5,0.5,,,,,
2606,1042200,10424,0.020670641508159705,0.75,0.75,,,,,
2607,1042460,10428,0.03661457480207881,0.5,0.5,,,,,
2608,1042912,10432,0.01952990642282388,0.75,0.75,,,,,
2609,1043300,10436,0.0199029324037442,0.75,0.75,0.02133094591231209,0.5,0.5,,
2610,1043688,10440,0.016760984225906436,0.75,0.75,,,,,
2611,1044012,10444,0.024413542911719103,0.5,0.5,,,,,
2612,1044432,10448,0.018349368248615164,0.75,0.75,,,,,
2613,1044852,10452,0.02537249474071451,0.5,0.5,,,,,
2614,1045240,10456,0.02084110756553634,1.0,1.0,,,,,
2615,1045692,10460,0.0216011317648885,0.75,0.75,,,,,
2616,1046144,10464,0.021645112099495763,1.0,1.0,,,,,
2617,1046564,10468,0.022950413177484124,0.5,0.5,0.02395333460360096,0.75,0.75,,
2618,1046984,10472,0.02299127062492838,0.75,0.75,,,,,
2619,1047404,10476,0.014858190062846001,1.0,1.0,,,,,
2620,1047856,10480,0.01652991826004151,1.0,1.0,,,,,
2621,1048148,10484,0.027684753632178996,0.5,0.5,,,,,
2622,1048600,10488,0.020821034849265528,0.5,0.5,,,,,
2623,1049052,10492,0.017816343306807852,0.75,0.75,,,,,
